Product_ID,SKU Code,SKU Description,Category,Sub Category,Product,Sub Product
P3720,4001972002,XTREME SPICY CHICKEN STRIPS VALUE PACK (5*1*1400GM),Protein pack,Frozen,Chicken,Strips
P3721,4001972070,FREE SIZE CHICKEN BREAST 4*2.5 KG,Protein pack,Frozen,Chicken,Strips
P3722,4001499526,CHICKEN BURGER 10*1KG BAGS OF QATAR,Protein pack,Frozen,Chicken,Strips
P3723,4001972001,XTREME CHEESY CHICKEN STRIPS VALUE PACK (5*1*1400GM),Protein pack,Frozen,Chicken,Strips
P3724,4001972035,Crunchy AIR FRYER CHICKN BURGER 18X720G (12S),Protein pack,Frozen,Chicken,Strips
P3725,4001972036,AIR FRYER CHICKEN NUGGET 350 GM(350*1*18),Protein pack,Frozen,Chicken,Strips
P3726,4001371257,Crunchy CHICKEN UB BURGER 12+4 PCS PROMO (18*16*56GM),Protein pack,Frozen,Chicken,Strips
P3727,4001972039,AIR FRYER SPICY STRIPS(700*1*10),Protein pack,Frozen,Chicken,Strips
P3728,4001972041,GLAZE ROYAL KWT(1000*1*10),Protein pack,Frozen,Chicken,Strips
P3729,4001971948,ZINGZ CHICKEN FILLET VALUE PACK 2000gm(5*1*2000gm),Protein pack,Frozen,Chicken,Strips
P3730,4001370873,CHICKEN FILLET BREADED BIG HOT,Protein pack,Frozen,Chicken,Strips
P3731,4001972038,AIR FRYER REGULAR STRIPS(700*1*10),Protein pack,Frozen,Chicken,Strips
P3732,4001370349,CHICKEN TIKKA 750G (QATAR)(10*1*750GM),Protein pack,Frozen,Chicken,Strips
P3733,4001407027,ALSAYYAD BREADED SHRIMPS  20*240G,Protein pack,Frozen,Chicken,Strips
P3734,4001370406,CAT CHICKEN KOFTA 1KG (10*40*25GM),Protein pack,Frozen,Chicken,Strips
P3735,4001972068,REGULAR CHICKEN BROSTED 8 PCS CATERING,Protein pack,Frozen,Chicken,Strips
P3736,4001370286,JASMI`S BREADED CHICKEN NUGGET,Protein pack,Frozen,Chicken,Strips
P3737,4001972037,AIR FRYER CHICKEN NUGGET(700*1*10),Protein pack,Frozen,Chicken,Strips
P3738,4001371340,CAT CHICKEN FREE PB BREAD BURGER,Protein pack,Frozen,Chicken,Strips
P3739,4001371702,CHICKEN NUGGETS 1KG (10*1*1000GM),Protein pack,Frozen,Chicken,Strips
P3740,4001972071,BEEF KEBAB FSS(1KG*10),Protein pack,Frozen,Chicken,Strips
P3741,5013608082,AM VEG CAULIFLOWER 20*400G,Frosted Fare,Frozen Fries,Pommes Frites,AAA
P3742,5012950136,FRENCH FRIES TOP CHEF 4X2.5KG,Frosted Fare,Frozen Fries,Pommes Frites,AAA
P3743,4001972072,CHICKEN KEBAB FSS(1KG*10),Protein pack,Frozen,Chicken,Strips
P3744,5013900002,FRENCH FRIES TOP CHEF 1000 GM,Frosted Fare,Frozen Fries,Pommes Frites,AAA
P3745,4001971957,CRAVES ANGUS BEEF BURGER 18*1*450GM PROMO,Protein pack,Frozen,Chicken,Strips
P3746,4001371510,BREADED CHICKEN STRIPS 750G (10*1*750GM) IRAQ,Protein pack,Frozen,Chicken,Strips
P3747,4001340508,MINCED CHICKEN 400G (14*1*400GM),Protein pack,Frozen,Chicken,Strips
P3748,4001370186,Crunchy JUMBO BREADED CHICKEN BURGER 10+4 PCS PROMO (8*14*100GM),Protein pack,Frozen,Chicken,Strips
P3749,4001360604,CAT BEEF SLICE,Protein pack,Frozen,Chicken,Strips
P3750,4001470130,KFC REGULAR BRD\CHICKEN FILLET,Protein pack,Frozen,Chicken,Strips
P3751,4003350138,AM BEEF SAUSAGE SPICY 36*250G,Protein pack,Frozen,Chicken,Strips
P3752,4001972066,BEEF MEATBALLS ROYAL FSS 1*10,Protein pack,Frozen,Chicken,Strips
P3753,4001315050,MUTTON BURGER WITH POUND CAKE,Protein pack,Frozen,Chicken,Strips
P3754,4001972062,PREMIUM CHICKEN FILLET 6 Oz(1KG*10),Protein pack,Frozen,Chicken,Strips
P3755,4001340601,MINCED TURKEY DRUM,Protein pack,Frozen,Chicken,Strips
P3756,4001972069,SPICY CHICKEN BROSTED 8 PCS CATERING,Protein pack,Frozen,Chicken,Strips
P3757,5013608021,AM VEG GREEN PEAS 20*400G,Frosted Fare,Frozen Fries,Pommes Frites,AAA
P3758,4001471503,KFC REGULAR BRD\CHICKEN STRIPS,Protein pack,Frozen,Chicken,Strips
P3759,5011710601,JUMBO SHRIMPS 20*400,Protein pack,Frozen,Chicken,Strips
P3760,3040441412,Chocolate Chip Cookie,Cake,Cakes,Pound Cake,Pound Cake
P3761,4001370344,HOT AND CRUNCHY CHICKEN FILLET 420G (18*1*420GM),Protein pack,Frozen,Chicken,Strips
P3762,4001470131,KFC SPICY BRD\CHICKEN FILLET,Protein pack,Frozen,Chicken,Strips
P3763,4001370281,CAT BREADED CHICKEN NUGGETS 1000G (10*1*1000GM),Protein pack,Frozen,Chicken,Strips
P3764,5012581638,STRAWBERRY BKT 10*1 KG,Frosted Fare,Frozen Fries,Pommes Frites,AAA
P3765,4001972060,CAT CHEETOS SPICY BR CHICKEN STRIPS (15*1*1000GM) RW,Protein pack,Frozen,Chicken,Strips
P3766,4001370350,SHISH TAWOOK 750G (QATAR)(10*1*750GM),Protein pack,Frozen,Chicken,Strips
P3767,4001370110,CHICKEN BURGER BREADED KUDU,Protein pack,Frozen,Chicken,Strips
P3768,4001350409,MINI CHICKEN MORTADELLA 250G (12*1*250GM),Protein pack,Frozen,Chicken,Strips
P3769,4001385821,BREADED FISH FILLET,Protein pack,Frozen,Chicken,Strips
P3770,4001371931,IKEA CAT CHICKEN SHAWARMA 5K (1*1*5KG),Protein pack,Frozen,Chicken,Strips
P3771,4001360316,SHEESH KABAB CATRING 10*16*6GM,Protein pack,Frozen,Chicken,Strips
P3772,4001370819,BREADED CHICKEN FILLET 55G 10*1KG,Protein pack,Frozen,Chicken,Strips
P3773,4001330401,FREE FLOW MINCED MUTTON 400G (20*1*400GM),Protein pack,Frozen,Chicken,Strips
P3774,4001361204,BEEF KEBBA LEBANESE MINI,Protein pack,Frozen,Chicken,Strips
P3775,4001370194,CARREFOUR CHICKEN BURGER 8PCS (18*8*50GM),Protein pack,Frozen,Chicken,Strips
P3776,4001972056,CAT MATAFI HOT BR CHICKEN FILLET 1KG (15*1*1000GM) RW,Protein pack,Frozen,Chicken,Strips
P3777,4001471504,KFC SPICY BRD\CHICKEN STRIPS,Protein pack,Frozen,Chicken,Strips
P3778,4001409714,CHICKEN STRIPS 750G +  CHICKEN NUGGETS 750G (5*2*750GM) PP,Protein pack,Frozen,Chicken,Strips
P3779,4001361406,STONE OVEN PIZZA SUPREME,Protein pack,Frozen,Chicken,Strips
P3780,5011999104,ROYAL CHICKEN NUGGETS 225GM,Protein pack,Frozen,Chicken,Strips
P3781,4003394102,LITE BEEF SAUSAGE 250G (36*1*250GM),Protein pack,Frozen,Chicken,Strips
P3782,4001379183,Free shape chicken tenders 2kg *5 bags,Protein pack,Frozen,Chicken,Strips
P3783,5011999103,ROYAL CHICKEN FRIES 225GM,Protein pack,Frozen,Chicken,Strips
P3784,4001971933,KUDU BREADED SPICY CHICKEN BURGER 120 PCS (10*12*85GM),Protein pack,Frozen,Chicken,Strips
P3785,4083323118,Chips Lion Kebab 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3786,4083311123,Chips Lion Cheese Onion 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3787,4083017014,Windows Vegetables 10 pack * 50 gm * 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3788,4083326092,Chips Lion Chicken 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3789,4083309141,Chips Lion CHILLI 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3790,4082002007,Biscuit OG Coated Sandwich Chocolate  6 Outer * 8 packet -47 GM  - 7EGP,Crunch & Munch,Biscuits,Wafer,Wafer
P3791,4083334100,Chips Lion Vinegar And Salt 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3792,4083326093,Chips Lion Chicken 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3793,4083326094,Chips Lion Chicken 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3794,4083323119,Chips Lion Kebab 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3795,4083325040,Chips Lion Sweet Chilli 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3796,4083324146,Chips Lion Ketchup 6 Pack * 78 GM Class 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3797,4083024050,Windows KETCHUP 10 pack *50 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3798,4083333096,Chips Lion Salt 6 Pack * 78 GM Class 8 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P3799,4083318100,Chips Lion Cheese 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3800,4083311122,Chips Lion Cheese Onion 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3801,4083309142,Chips Lion CHILLI 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3802,4083323117,Chips Lion Kebab 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3803,4083311124,Chips Lion Cheese Onion 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3804,4083029031,Windows Cream with Onion 10 pack * 50 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3805,4080805006,Biscuit Ahlawy Dates 8 Outer * 12 packet ( 3 EGP )- 36 GM Elshammaa,Crunch & Munch,Biscuits,Wafer,Wafer
P3806,4083318101,Chips Lion Cheese 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3807,4082102004,Biscuit OG Wafer Chocolate  8 Outer * 6 packet -44 GM   - 7EGP,Crunch & Munch,Biscuits,Wafer,Wafer
P3808,4083018058,Windows CHEESE 18 pack * 16 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3809,4083026033,Windows Chicken 10 pack * 50 gm* 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3810,4081101018,Biscuit Extra Maire 8 Outer * 12 packet ( 3 EGP )-39 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3811,4083324145,Chips Lion Ketchup 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3812,4083325039,Chips Lion Sweet Chilli 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3813,4083318098,Chips Lion Cheese 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3814,4082103004,Biscuit OG Wafer Vanilla  8 Outer * 6 packet-44 GM   - 7EGP,Crunch & Munch,Biscuits,Wafer,Wafer
P3815,4083333094,Chips Lion Salt 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3816,4083324144,Chips Lion Ketchup 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3817,4080302011,Biscuit Ahlawy Wafer Chocolate 8 Outer * 12 packet ( 3 EGP )-23.8 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3818,4082824010,CHICKA KETCHUP 10 pack * 55 gm * 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3819,4083333093,Chips Lion Salt 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3820,4082003005,Biscuit OG Coated Sandwich Vanilla   6 Outer * 8 packet-47 GM - 7EGP,Crunch & Munch,Biscuits,Wafer,Wafer
P3821,4080303011,Biscuit Ahlawy Wafer Vanilla 8 Outer * 12 packet (3 EGP )-23.8 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3822,4083311125,Chips Lion Cheese Onion 6 Pack * 78 GM Class 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3823,4083334099,Chips Lion Vinegar And Salt 12 Pack * 22 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3824,4083309140,Chips Lion CHILLI 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3825,4083309143,Chips Lion CHILLI 6 Pack * 78 GM Class 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3826,4083325038,Chips Lion Sweet Chilli 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3827,4083333095,Chips Lion Salt 10 Pack * 41 GM Class 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3828,4082818010,CHICKA CHEESE 10 pack * 55 gm * 5 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3829,4083334097,Chips Lion Vinegar And Salt 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3830,4083324143,Chips Lion Ketchup 12 Pack * 23 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3831,4080302010,Biscuit Ahlawy Wafer Chocolate 12 Outer * 12 packet ( 2 EGP )-13.6GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3832,4080101046,Biscuit Ahlawy 12 outer * 12 packet ( 2 EGP )-24 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3833,4080303010,Biscuit Ahlawy Wafer Vanilla 12 Outer * 12 packet ( 2 EGP )-13.6 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3834,4081101020,Biscuit Extra Maire 12 Outer * 12 packet ( 2 EGP )-24 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3835,4083334101,Chips Lion Vinegar And Salt 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3836,4080805007,Biscuit Ahlawy Dates 12 Outer * 12 packet ( 2 EGP )- 23 GM Elshammaa,Crunch & Munch,Biscuits,Wafer,Wafer
P3837,4083333045,Chips Lion Salt15 Pack * 46 gm Class (3) ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3838,4083333097,Chips Lion Salt 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3839,4080303005,Biscuit Ahlawy Wafer Vanilla 4 Outer * 18 packet ( 2 EGP )-25.2 GM,Crunch & Munch,Biscuits,Wafer,Wafer
P3840,4083024003,Windows KETCHUP 12 pack * 32 gm * ( 2 LE ). --SFSWNKT0041,Crunch & Munch,Biscuits,Wafer,Wafer
P3841,4080602011,Biscuit Choco Bisc 12 Outer * 24 packet 46mm - Export -Special  Cotaing,Crunch & Munch,Biscuits,Wafer,Wafer
P3842,4083324048,Chips Lion Ketchup * $ 3.85 * 15 Pack * 135 gm -EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3843,4083311126,Chips Lion Cheese Onion 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3844,4083024040,Windows KETCHUP 12 pack * 30 gm* 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3845,4083326095,Chips Lion Chicken 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3846,4083009027,Windows Chilli 12 pack * 30 gm* 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3847,4081702011,BISCOUIT  Muncho Bisc  Chocolate 12 Outer * 12 packet ( 1 EGP ),Crunch & Munch,Biscuits,Wafer,Wafer
P3848,4083309144,Chips Lion CHILLI 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3849,4083323120,Chips Lion Kebab 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3850,4083318102,Chips Lion Cheese 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3851,4081803001,BISCOUIT  Duetto Muncho vanilla 6 Outer * 12 packet ( 2 EGP ),Crunch & Munch,Biscuits,Wafer,Wafer
P3852,2080101250,Carton beefy large size (Test Processor150-Test Processor150-Test Processor150) (36.5*25.5*34),Crunch & Munch,Biscuits,Wafer,Wafer
P3853,4083024049,Windows KETCHUP 10 pack *80 gm Export .,Crunch & Munch,Biscuits,Wafer,Wafer
P3854,4082824002,CHICKA KETCHUP 24 pack * 17 gm * ( 1 LE ). --SFSCHKT0040,Crunch & Munch,Biscuits,Wafer,Wafer
P3855,4083324147,Chips Lion Ketchup 10 Pack * 41 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3856,4083318056,Chips Lion Cheese 15 Pack * 46 gm Class (3) ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3857,4083024042,Windows KETCHUP 6 pack *90 gm* 8 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P3858,4083323043,Chips Lion Kebab * $ 3.85* 15 Pack * 135 gm EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P3859,4004025438,MINI CROISSANT ROMI CHEESE 22G,Sweet Crust,Pastry,Frozen Pastry,Pastry Leaves
P3860,4002024341,SF GRILLED SHRIMPS PREMIUM SUB,Sweet Crust,Pastry,Frozen Pastry,Pastry Leaves
P3861,4004015448,BTS PROMO STRWBERY L.CROISSANT,Sweet Crust,Pastry,Frozen Pastry,Pastry Leaves
P3862,3040441227,Hershey'S Cookies + Fresh Sample Cookies,Cake,Cakes,Pound Cake,Pound Cake
P3863,3040311361,Rolls Single Vanilla (20+4),Cake,Cakes,Pound Cake,Pound Cake
P3864,4094035050,FF P. Crinkle Ag 2.5Kg 4Bag N.Facts,Country Fries,Frozen Fries,Pommes Frites,AAA
P3865,4094032029,Crunchy P.Crinkle 1.00 kg Export,Country Fries,Frozen Fries,Pommes Frites,AAA
P3866,4094035029,Crunchy P.Crinkle 2.50 kg  Export,Country Fries,Frozen Fries,Pommes Frites,AAA
P3867,4094015027,Star Frites P. Frites AGrade 2.5 kg 4Bag KSA,Country Fries,Frozen Fries,Pommes Frites,AAA
P3868,4040421098,CG 400g 24P Foul Medammes EOE (Korea),Fresh Fare,Foul,Foul Plain,Foul Plain
P3869,4040424817,Ajwad 400g 24PT Foul Medammas EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3870,4050410025,CG 400g 24P Red Kidney Beans EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3871,4040424928,Crunchy Gourmet 400g 24T Sweet Corn EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3872,4040124637,Primerio 400g 24P Sweet Corn in Brine EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P3873,4040424810,Newyork Chef 400g 24P Foul Plain EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3874,4040424927,Crunchy Gourmet 400 24PT Red Kidney Beans EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3875,4000373059,Crunchy 400g 24P Peeled Fava Beans with Oil and Tomato Paste EOE (NEW PF) (Levant),Fresh Fare,Foul,Foul Plain,Foul Plain
P3876,4000373064,Crunchy 400g 24P Fava Beans Iskandarany with Tahina EOE (NEW) (Levant),Fresh Fare,Foul,Foul Plain,Foul Plain
P3877,4040422044,Golden Plate (Fumi PLT) 450g 24P Fava Beans with Chilli EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3878,4040421073,Golden Plate (Fumi PLT) 450g 24P Fava Beans EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3879,4040154106,Al Maya 400g 12P Sweet Corn EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3880,4040464354,Primerio 400g 24PT Red Kidney Beans EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P3881,4000386068,Marselia  400g 12P White Beans EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3882,4040474067,Bella Express 400g 24P Processed Peas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3883,4040424898,LOZO 400g 24P Chick Peas EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3884,4040434055,CGP 400g 24P Chick Peas EOE PRM (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P3885,4040473044,Al Wadi Al Akhdar 400g 12P Foul Lebanese Recipe EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P3886,4040424926,Crunchy Gourmet 400g 24T hommos Tahina EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3887,4040424332,Virginia Green Garden 400g 24T Processed Peas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3888,4040434015,Ligo 420g 24P Baked Beans in T/S EOE (HK),Fresh Fare,Foul,Foul Plain,Foul Plain
P3889,4040423084,CG 400g 12P Foul Saudi Koshna Recipe EOE (Korea),Fresh Fare,Foul,Foul Plain,Foul Plain
P3890,4040472026,Al Wadi Al Akhdar 400g 12P Foul with Chilli EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P3891,4040422039,Tazah (Fumi PLT) 450g 24P Fava w/Cumin EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P3892,4040484206,CG 220g Hommos Tahina EOE (2-PACK @ 10% OFF) (GCC) Clr Slv,Fresh Fare,Foul,Foul Plain,Foul Plain
P3893,4040422069,Shahia (Fumi PLT) 450g 24P Fava with Chilli EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P3894,4040434049,Ligo 400g 24P Red Kidney Beans EOE (HK),Fresh Fare,Foul,Foul Plain,Foul Plain
P3895,4040421071,Tazah (Fumi PLT) 450g 24P Foul Chinese Beans EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P3896,4040423111,CG 400g 24P Foul Egyptian Recipe EOE (Kor/Kazh),Fresh Fare,Foul,Foul Plain,Foul Plain
P3897,4040422043,Golden Plate (Fumi PLT) 450g 24P Fava Beans with Cumin EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3898,4000314022,CG 400g 24P White Beans EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3899,4040424892,NEWYORK CHEF 400g 24T Red Kidney Beans EO STD,Fresh Fare,Foul,Foul Plain,Foul Plain
P3900,4050410207,CG Sardine in Hot T/Sce -Club 50x125g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3901,4040461004,Safwa 400g 12PT Foul medammes EOE (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P3902,4040124052,Perla 400g 24P Sweet Corn EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3903,4040472027,Al Wadi Al Akhdar 400g 12P Foul with Chick Peas EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P3904,4040414056,CG 400g 24P Chick Peas EOE PRM (Korea),Fresh Fare,Foul,Foul Plain,Foul Plain
P3905,4050110650,CG Whole Kernel Corn in Brine 24x200g EOE w/Spoon & Cover,Fresh Fare,Foul,Foul Plain,Foul Plain
P3906,4000386046,AMR 400g 24P Foul with Chick Peas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3907,4040423073,Golden Plate (Fumi PLT) 450g 24P Fava Beans Palestinian Recipe EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3908,4000383403,"Crunchy 400g 24P Foul with Tahini, Iskandarany EO 20% Off (Egypt)",Fresh Fare,Foul,Foul Plain,Foul Plain
P3909,4040424932,CG 400g 24P Fava Beans Palestinian Recipe EOE (Int'l),Fresh Fare,Foul,Foul Plain,Foul Plain
P3910,4040424192,Crunchy 400g 12P Hommos Tahina EOE (Pal-Tndr),Fresh Fare,Foul,Foul Plain,Foul Plain
P3911,4040424910,Uncle J 400g 24P Foul Medammas EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3912,4040424051,Perla 400g 24P Chick Peas EOE STD (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3913,4040413032,CG 400g 24P Foul Lebanese Recipe EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3914,4000323127,Marselia 400g 12P Foul Koshna EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3915,4040423071,Golden Plate (Fumi PLT) 450g 24P Fava Beans Lebanese Recipe EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3916,4040464180,Primo 400g 24PT Chick Peas STD EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3917,4040423072,Golden Plate (Fumi PLT) 450g 24P Fava Beans Saudi Recipe EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3918,4000373065,Crunchy 400g 24P Peeled Fava Beans with Chili EOE (NEW HPF) (Levant),Fresh Fare,Foul,Foul Plain,Foul Plain
P3919,4000313191,CG 400g 24P Peeled Foul Egyptian EOE (Egy)  (Levant),Fresh Fare,Foul,Foul Plain,Foul Plain
P3920,4000322081,Lumiere 400g 24P Foul with Chick Peas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3921,4040424893,NEWYORK CHEF 400g 24P Sweet Corn EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3922,4000313079,CG 400g 24P Saudi Koshna Recipe EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3923,4040481014,Crunchy 400g Plain Fava Beans Original Taste EOE (4-PACK 15% OFF ) (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P3924,4040424895,LOZO 400g 24P Baked Beans with T/S EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3925,4040474062,Al Wadi Al Akhdar 400g 12P Chick Peas EOE PRM (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P3926,4000311015,CG 400g 24P Foul Medammas Broad Beans EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3927,4050410209,CG Sardine in Water & Salt 50x125g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3928,4040414088,CG 400g 12P Processed Peas EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3929,4000323130,Marselia 400g 12P Fava Beans with Tahina EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3930,4050410225,CG Light Tuna Solid in Vegetable Oil EOE 48x185g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3931,4040424934,CG 400g 24P Foul with Cummin EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3932,4040421018,Perla 400g 24P Fava Beans EOE (Int),Fresh Fare,Foul,Foul Plain,Foul Plain
P3933,4050410201,CG Sardine in Tomato Sauce EOE 50x155g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3934,4000314114,CG 400g 24P Chick Peas EO PRM (LVNT),Fresh Fare,Foul,Foul Plain,Foul Plain
P3935,4040414019,CG 400g 24P Chick Peas EOE PRM (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3936,4040471107,Crunchy 400g 24P Bajella EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3937,4000374099,Crunchy 400g 24P Red Kidney Beans EO (Jordan),Fresh Fare,Foul,Foul Plain,Foul Plain
P3938,4040424933,CG 400g 24P Peeled Foul Secret Recipe EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3939,4040472025,Al Wadi Al Akhdar 400g 12P Foul with Cummin EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P3940,4040434054,Ligo 400g 24P Chick Peas EOE PRM (HK),Fresh Fare,Foul,Foul Plain,Foul Plain
